ShipmentID,ShipmentDate,OriginRegion,DestinationRegion,CarrierName,ShipmentType,TotalWeightKG,ShipmentCost,DeliveryStatus,EstimatedDeliveryDate
error: undefined method `first' for nil:NilClass,10/10/2025,,,Fivechat,error: undefined method `first' for nil:NilClass,12351,1182,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,,Kwinu,error: undefined method `first' for nil:NilClass,13412,1337,error: undefined method `first' for nil:NilClass,10/20/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Feedfish,error: undefined method `first' for nil:NilClass,1768,1654,error: undefined method `first' for nil:NilClass,10/20/2025
error: undefined method `first' for nil:NilClass,10/12/2025,,,Tagcat,error: undefined method `first' for nil:NilClass,9526,770,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/12/2025,,,Oyonder,error: undefined method `first' for nil:NilClass,20705,881,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Wordify,error: undefined method `first' for nil:NilClass,22141,3385,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/19/2025,Östergötland,,Topdrive,error: undefined method `first' for nil:NilClass,16614,1840,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,,Eadel,error: undefined method `first' for nil:NilClass,24091,388,error: undefined method `first' for nil:NilClass,10/20/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Gevee,error: undefined method `first' for nil:NilClass,15368,1182,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/15/2025,Stockholm,,Skajo,error: undefined method `first' for nil:NilClass,13087,2671,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Oloo,error: undefined method `first' for nil:NilClass,21836,37,error: undefined method `first' for nil:NilClass,10/16/2025
error: undefined method `first' for nil:NilClass,10/12/2025,,,Gigashots,error: undefined method `first' for nil:NilClass,4828,719,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Pixoboo,error: undefined method `first' for nil:NilClass,28022,2130,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,,Topicblab,error: undefined method `first' for nil:NilClass,8088,2209,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/10/2025,,,Jabberbean,error: undefined method `first' for nil:NilClass,21014,42,error: undefined method `first' for nil:NilClass,10/13/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Gabspot,error: undefined method `first' for nil:NilClass,14357,1684,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,Västmanland,Rhyloo,error: undefined method `first' for nil:NilClass,6379,979,error: undefined method `first' for nil:NilClass,10/16/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,Chiapas,Buzzshare,error: undefined method `first' for nil:NilClass,28836,710,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,California,DabZ,error: undefined method `first' for nil:NilClass,593,3027,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Centimia,error: undefined method `first' for nil:NilClass,23998,1941,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Roomm,error: undefined method `first' for nil:NilClass,14730,2973,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Vitz,error: undefined method `first' for nil:NilClass,25905,498,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/15/2025,Provincie Zuid-Holland,,Ainyx,error: undefined method `first' for nil:NilClass,5164,609,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/13/2025,Missouri,Île-de-France,Edgeify,error: undefined method `first' for nil:NilClass,28887,1325,error: undefined method `first' for nil:NilClass,10/16/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Jetpulse,error: undefined method `first' for nil:NilClass,28498,641,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Tazz,error: undefined method `first' for nil:NilClass,12730,2813,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/11/2025,Ilha de São Miguel,,Wikizz,error: undefined method `first' for nil:NilClass,5481,916,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/10/2025,,,Wordify,error: undefined method `first' for nil:NilClass,27246,2979,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Dynabox,error: undefined method `first' for nil:NilClass,12102,2036,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/14/2025,Södermanland,,Yakitri,error: undefined method `first' for nil:NilClass,20399,1717,error: undefined method `first' for nil:NilClass,10/16/2025
error: undefined method `first' for nil:NilClass,10/10/2025,,,Roomm,error: undefined method `first' for nil:NilClass,21070,2841,error: undefined method `first' for nil:NilClass,10/20/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,,Kayveo,error: undefined method `first' for nil:NilClass,8979,1244,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/14/2025,Santarém,,Shuffletag,error: undefined method `first' for nil:NilClass,18820,2882,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,,Bubbletube,error: undefined method `first' for nil:NilClass,5997,2610,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/10/2025,,,Wikido,error: undefined method `first' for nil:NilClass,28440,582,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,Stockholm,Jabbercube,error: undefined method `first' for nil:NilClass,13407,786,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Zoonder,error: undefined method `first' for nil:NilClass,23429,1355,error: undefined method `first' for nil:NilClass,10/20/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,,Topiclounge,error: undefined method `first' for nil:NilClass,6018,2515,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/18/2025,,,Zooveo,error: undefined method `first' for nil:NilClass,20532,1343,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Realbridge,error: undefined method `first' for nil:NilClass,15065,1282,error: undefined method `first' for nil:NilClass,10/13/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,Skåne,Quatz,error: undefined method `first' for nil:NilClass,19886,2442,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Browsedrive,error: undefined method `first' for nil:NilClass,19183,2875,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,,Oyoba,error: undefined method `first' for nil:NilClass,25363,2254,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/10/2025,,,Wordware,error: undefined method `first' for nil:NilClass,13406,754,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,Texas,Photofeed,error: undefined method `first' for nil:NilClass,23492,2722,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Demimbu,error: undefined method `first' for nil:NilClass,22034,2194,error: undefined method `first' for nil:NilClass,10/22/2025
error: undefined method `first' for nil:NilClass,10/10/2025,,,Feedmix,error: undefined method `first' for nil:NilClass,26892,1938,error: undefined method `first' for nil:NilClass,10/13/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Buzzbean,error: undefined method `first' for nil:NilClass,28464,202,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Aimbo,error: undefined method `first' for nil:NilClass,25717,121,error: undefined method `first' for nil:NilClass,10/16/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Einti,error: undefined method `first' for nil:NilClass,17880,977,error: undefined method `first' for nil:NilClass,10/20/2025
error: undefined method `first' for nil:NilClass,10/10/2025,,,Edgeify,error: undefined method `first' for nil:NilClass,9829,2015,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,,Photospace,error: undefined method `first' for nil:NilClass,29259,3429,error: undefined method `first' for nil:NilClass,10/19/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Einti,error: undefined method `first' for nil:NilClass,20749,2467,error: undefined method `first' for nil:NilClass,10/14/2025
error: undefined method `first' for nil:NilClass,10/15/2025,,,Katz,error: undefined method `first' for nil:NilClass,21509,1978,error: undefined method `first' for nil:NilClass,10/20/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Roodel,error: undefined method `first' for nil:NilClass,24816,286,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/11/2025,,,Ainyx,error: undefined method `first' for nil:NilClass,6022,2813,error: undefined method `first' for nil:NilClass,10/17/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Wordware,error: undefined method `first' for nil:NilClass,15289,3428,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,,Oyondu,error: undefined method `first' for nil:NilClass,2632,2873,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/14/2025,,,Twitterwire,error: undefined method `first' for nil:NilClass,24303,1016,error: undefined method `first' for nil:NilClass,10/16/2025
error: undefined method `first' for nil:NilClass,10/12/2025,,,Gabvine,error: undefined method `first' for nil:NilClass,20921,789,error: undefined method `first' for nil:NilClass,10/16/2025
error: undefined method `first' for nil:NilClass,10/12/2025,,,Vinte,error: undefined method `first' for nil:NilClass,27816,1659,error: undefined method `first' for nil:NilClass,10/13/2025
error: undefined method `first' for nil:NilClass,10/19/2025,,,Zoonder,error: undefined method `first' for nil:NilClass,10399,101,error: undefined method `first' for nil:NilClass,10/23/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,,Skivee,error: undefined method `first' for nil:NilClass,10568,253,error: undefined method `first' for nil:NilClass,10/15/2025
error: undefined method `first' for nil:NilClass,10/17/2025,,,Yotz,error: undefined method `first' for nil:NilClass,15368,2264,error: undefined method `first' for nil:NilClass,10/18/2025
error: undefined method `first' for nil:NilClass,10/16/2025,,,Fivespan,error: undefined method `first' for nil:NilClass,10812,1593,error: undefined method `first' for nil:NilClass,10/21/2025
error: undefined method `first' for nil:NilClass,10/13/2025,,,Yodo,error: undefined method `first' for nil:NilClass,2492,1779,error: undefined method `first' for nil:NilClass,10/13/2025
error: undefined method `first' for nil:NilClass,10/15/2025,Mississippi,,Meetz,error: undefined method `first' for nil:NilClass,8365,2602,error: undefined method `first' for nil:NilClass,10/22/2025
